links,titles,pubdates,content,html_file_names,file_status,file_size,sent_to_archive
http://www.xjjsx.gov.cn/Item/26527.aspx,新疆聚焦中小企业十大服务领域开展专项服务伽师县人民政府网,2021-06-21--19-03-13,目前，<b>新疆</b>紧紧围绕中小企业需求，通过“上下联动、示范带动、创新驱动”，重点聚焦政策服务、创新和技术服务、数字化赋能服务、工业设计服务、创业&nbsp;...,新疆聚焦中小企业十大服务领域开展专项服务---2021-06-21--19-03-13.html,1,27,http://web.archive.org/web/20210622061939/http://www.xjjsx.gov.cn/Item/26527.aspx
https://www.rfa.org/mandarin/yataibaodao/shaoshuminzu/lf-06212021140115.html,联合国人权专员首度喊话望今年准入新疆调查种族灭绝,2021-06-21--18-56-15,巴切莱特周一在日内瓦举行的联合国人权理事会会议开幕式上说：“我继续与中国讨论访问的方式，包括有意义地进入<b>新疆</b>维吾尔自治区。希望今年能够&nbsp;...,联合国人权专员首度喊话望今年准入新疆调查---2021-06-21--18-56-15.html,1,66,http://web.archive.org/web/20210623100253/https://www.rfa.org/mandarin/yataibaodao/shaoshuminzu/lf-06212021140115.html
https://zh.wikipedia.org/zh-cn/%E6%96%B0%E7%96%86%E7%BB%8F%E6%B5%8E,新疆经济维基百科自由的百科全书,2021-06-21--18-54-06,经济数据[编辑]. 2020年全年<b>新疆</b>自治区实现地区生产总值（GDP）13797.58亿元（人民币下同），比上年增长3.4%。其中：第一产业增加值1981.28亿&nbsp;...,新疆经济维基百科自由的百科全书---2021-06-21--18-54-06.html,1,17,http://web.archive.org/web/20210622071856/https://zh.wikipedia.org/zh-cn/%E6%96%B0%E7%96%86%E7%BB%8F%E6%B5%8E
http://ccgp-bingtuan.gov.cn/ZcyAnnouncement/ZcyAnnouncement4/ZcyAnnouncement3004/WO9tpLM6nzRBW47654/ZCw==.html,新疆生产建设兵团公安局关于新疆生产建设兵团公安局民警2021年服装采购项目的中标成交结果公告,2021-06-21--20-46-25,... 局关于<b>新疆</b>生产建设兵团公安局民警2021年服装采购项目的中标(成交)结果公告. 来源：<b>新疆</b>生产建设兵团公安局 发布时间：2021-06-21 浏览次数：12.,新疆生产建设兵团公安局关于新疆生产建设兵---2021-06-21--20-46-25.html,1,44,failed | 202106241015
https://finance.sina.com.cn/stock/observe/2021-06-22/doc-ikqciyzk1099084.shtml,新疆前海联合基金新任邹文庆为总经理助理曾为华商基金渠道业务部副总经理,2021-06-22--04-07-30,<b>新疆</b>前海联合基金，成立于2015年8月7日，公司总部位于广东省深圳市，注册资本金2亿元人民币。股东为深圳市钜盛华股份有限公司、深圳粤商物流&nbsp;...,新疆前海联合基金新任邹文庆为总经理助理曾---2021-06-22--04-07-30.html,1,98,http://web.archive.org/web/20210622062156/https://finance.sina.com.cn/stock/observe/2021-06-22/doc-ikqciyzk1099084.shtml
http://xj.cnr.cn/xjfw_1/xjyw/20210622/t20210622_525518366.shtml,新疆全面落实食品安全党政同责,2021-06-22--01-52-30,今年，<b>新疆</b>将继续把抽检监测作为靶向定位、精准执法的重要手段，围绕食用油、乳制品、水产品等重点品种，大型农贸批发市场、校园食堂、网红餐饮店&nbsp;...,新疆全面落实食品安全党政同责---2021-06-22--01-52-30.html,1,32,http://web.archive.org/web/20210622072101/http://xj.cnr.cn/xjfw_1/xjyw/20210622/t20210622_525518366.shtml
http://www.xj.xinhuanet.com/zt/2021-06/22/c_1127586341.htm,新疆哈巴河县芍药花开引客来,2021-06-22--00-33-45,近年来，<b>新疆</b>阿勒泰地区哈巴河县将中草药产业和花海工程有机结合，推动中草药观赏业发展，帮助农牧民在家门口实现增收致富。如今，芍药已成为&nbsp;...,新疆哈巴河县芍药花开引客来---2021-06-22--00-33-45.html,1,7,http://web.archive.org/web/20210622062310/http://www.xj.xinhuanet.com/zt/2021-06/22/c_1127586341.htm
https://www.taru.edu.cn/info/13396/288208.htm,新疆日报陈全国在玛纳斯县调研时强调坚持学党史悟思想办实事开新局以优异的成绩庆祝建党,2021-06-22--05-52-51,出版日期:2021-06-22 A01版○要闻<b>新疆</b>日报6月21日，自治区党委书记陈全国到党史学习教育联系点玛纳斯县调研。这是陈全国在石玛馕园了解生产&nbsp;...,新疆日报陈全国在玛纳斯县调研时强调坚持学---2021-06-22--05-52-51.html,1,34,http://web.archive.org/web/20210622072157/https://www.taru.edu.cn/info/13396/288208.htm
http://www.zytzb.gov.cn/sjxw/356396.jhtml,新疆召开南疆三夏农业生产工作视频调度会,2021-06-22--04-47-21,来源：<b>新疆</b>日报. 打印本文. 【字体： 大 中 小】. 20日，自治区召开南疆“三夏”农业生产工作视频调度会，调度南疆地区“三夏”工作进展情况，分析形势，&nbsp;...,新疆召开南疆三夏农业生产工作视频调度会---2021-06-22--04-47-21.html,1,22,http://web.archive.org/web/20210623110528/http://www.zytzb.gov.cn/sjxw/356396.jhtml
https://m.guancha.cn/internation/2021_06_22_595340.shtml,拜登政府又盯上新疆多晶硅美智库警告现实点,2021-06-22--03-38-39,当地时间6月21日，美国政治新闻网站Politico援引4名知情人士的消息称，拜登政府正在考虑以所谓的“强迫劳动”为借口，禁止美国从中国<b>新疆</b>地区进口&nbsp;...,拜登政府又盯上新疆多晶硅美智库警告现实点---2021-06-22--03-38-39.html,1,41,http://web.archive.org/web/20210622072254/https://m.guancha.cn/internation/2021_06_22_595340.shtml
http://www.xj.xinhuanet.com/2021-06/22/c_1127586316.htm,这里是新疆急诊科护士阿娜尔叶尔江的一天,2021-06-22--05-37-30,这里是<b>新疆</b>| 急诊科护士阿娜尔·叶尔江的一天. 作者： 来源： 新华网 日期： 2021-06-22. Play Video. 0:00. /0:00. “作为一名护士，不仅要掌握熟练护理&nbsp;...,这里是新疆急诊科护士阿娜尔叶尔江的一天---2021-06-22--05-37-30.html,1,7,http://web.archive.org/web/20210622073003/http://www.xj.xinhuanet.com/2021-06/22/c_1127586316.htm
http://www.cqn.com.cn/zgzlb/content/2021-06/22/content_8705040.htm,洛娃日化新品助推新疆昭苏乡村振兴,2021-06-22--05-03-45,该系列新品原料主要来自<b>新疆</b>昭苏县，将带动当地香紫苏种植和加工产业发展扩大，助推乡村振兴。 “香紫苏产品有令人放松的幸福感，在香奈儿、迪奥、&nbsp;...,洛娃日化新品助推新疆昭苏乡村振兴---2021-06-22--05-03-45.html,0,0,failed | 202106241018
http://www.altxw.com/news/system/2021/06/22/030089580.shtml,第一观察乘风破浪新疆智造正当时,2021-06-22--02-15-00,2020年12月17日，员工在<b>新疆</b>长城计算机系统有限公司装配“天山系列DF716台式机”。 天山网-<b>新疆</b>日报记者邹懿 摄&nbsp;...,第一观察乘风破浪新疆智造正当时---2021-06-22--02-15-00.html,1,24,http://web.archive.org/web/20210622073155/http://www.altxw.com/news/system/2021/06/22/030089580.shtml
https://finance.sina.com.cn/money/future/agri/2021-06-22/doc-ikqcfnca2494662.shtml,农发行保值贷助力新疆涉棉产业稳健发展,2021-06-22--02-15-00,助力<b>新疆</b>棉花消费市场保持稳定。“保值贷”模式在帮助企业及时锁定风险和利润的同时，为企业打通了期货交割实现销售的渠道。由于棉花期货&nbsp;...,农发行保值贷助力新疆涉棉产业稳健发展---2021-06-22--02-15-00.html,1,101,http://web.archive.org/web/20210622073322/https://finance.sina.com.cn/money/future/agri/2021-06-22/doc-ikqcfnca2494662.shtml
http://www.altxw.com/news/system/2021/06/22/030089586.shtml,风展红旗党在新疆100年遍地风流成守德新中国第一代区域地质调查队员,2021-06-22--01-18-45,他主编了<b>新疆</b>第一幅正规出版的1∶20万地质图、矿产图，并首次应用板块观点主编了<b>新疆</b>构造建造图、内生矿产成矿规律及预测图。主持和参与完成的研究&nbsp;...,风展红旗党在新疆100年遍地风流成守德新---2021-06-22--01-18-45.html,1,20,http://web.archive.org/web/20210622073409/http://www.altxw.com/news/system/2021/06/22/030089586.shtml
http://www.altxw.com/news/system/2021/06/22/030089575.shtml,权威发布在自治区例行新闻发布会上新疆全面落实食品安全党政同责,2021-06-22--01-07-30,通过加强粮油市场执法检查、深化食品质量安全提升行动等，去年，<b>新疆</b>食品安全监督抽检合格率达99%。第三方调查显示，食品安全公众满意度得分90.7&nbsp;...,权威发布在自治区例行新闻发布会上新疆全面---2021-06-22--01-07-30.html,1,13,http://web.archive.org/web/20210622073447/http://www.altxw.com/news/system/2021/06/22/030089575.shtml
https://www.cea.gov.cn/cea/zwgk/rsxx/ryzp/5596083/index.html,新疆维吾尔自治区地震局所属事业单位2021年第二批面向社会公开招聘工作人员公告,2021-06-22--06-41-17,<b>新疆</b>地震局公开招聘工作，按照公布招聘岗位和资格条件、报名、笔试缴费、笔试、面试等步骤实施。根据新冠肺炎疫情防控要求，本次招聘采取线上笔试&nbsp;...,新疆维吾尔自治区地震局所属事业单位202---2021-06-22--06-41-17.html,1,52,http://web.archive.org/web/20210623072707/https://www.cea.gov.cn/cea/zwgk/rsxx/ryzp/5596083/index.html
http://www.cecwpc.cn/g2449/s5467/t92012.aspx,风电新疆公司党总支联系实际开展党史学习教育促进民族团结进步_首页_中节能风力发电股份有限公司,2021-06-22--06-10-36,自开展党史学习教育以来，风电<b>新疆</b>公司党总支立足公司多民族员工构成的实际，聚焦<b>新疆</b>自治区社会稳定和长治久安总目标，坚持将党史学习教育与&nbsp;...,风电新疆公司党总支联系实际开展党史学习教---2021-06-22--06-10-36.html,1,39,http://web.archive.org/web/20210622073607/http://www.cecwpc.cn/g2449/s5467/t92012.aspx
http://www.nbd.com.cn/articles/2021-06-21/1800991.html,新疆区域股市周报冠农股份跌1059跌幅第一伊力特市值增长1146亿,2021-06-22--07-06-40,每经AI快讯，截至2021年6月20日，<b>新疆</b>共有A股上市公司57家，板块总市值为5894.51亿元，全国排名第23位，较前一周减少141.83亿元。<b>新疆</b>板块&nbsp;...,新疆区域股市周报冠农股份跌1059跌幅第---2021-06-22--07-06-40.html,1,51,http://web.archive.org/web/20210622074543/http://www.nbd.com.cn/articles/2021-06-21/1800991.html
http://med.china.com.cn/content/pid/270815/tid/1026,6月12日1030健康中国2030中国肿瘤MDT联盟新疆MDT分盟启动会暨学术交流会火热开启,2021-06-22--06-11-15,6月12日10:30--13:50，“中国肿瘤MDT联盟<b>新疆</b>MDT分盟启动会暨学术交流会”在乌鲁木齐召开。 近年来，中国恶性肿瘤的发病率和死亡率均有上升趋势，&nbsp;...,6月12日1030健康中国2030中国肿---2021-06-22--06-11-15.html,1,21,http://web.archive.org/web/20210623072828/http://med.china.com.cn/content/pid/270815/tid/1026
https://finance.sina.com.cn/money/future/nyzx/2021-06-22/doc-ikqciyzk1129308.shtml,生意社6月22日新疆广汇淖毛湖液化天然气价格动态,2021-06-22--03-56-15,6月22日，<b>新疆</b>广汇淖毛湖（兰州以东）产能200万方/天装置运行稳定，目前液化天然气价格低至3620元/吨，价格暂稳，目前消费淡季需求不佳，价格涨&nbsp;...,生意社6月22日新疆广汇淖毛湖液化天然气---2021-06-22--03-56-15.html,1,97,http://web.archive.org/web/20210623072859/https://finance.sina.com.cn/money/future/nyzx/2021-06-22/doc-ikqciyzk1129308.shtml
http://society.workercn.cn/34055/202106/22/210622110239725.shtml,年少成名后他却迷茫了后来他来到了新疆,2021-06-22--03-22-30,2018年的一次<b>新疆</b>之行，意外成为了他人生的转折点。 2015年巴西圣保罗第43届世界技能大赛，中国选手第一次获得了世界冠军，20岁的张志坤迎来了&nbsp;...,年少成名后他却迷茫了后来他来到了新疆---2021-06-22--03-22-30.html,1,29,http://web.archive.org/web/20210622161025/http://society.workercn.cn/34055/202106/22/210622110239725.shtml
http://www.xj.chinanews.com/xinjiang/2021-06-22/detail-ihanmpps1903615.shtml,塔吉克斯坦新疆籍侨胞留学生代表与在疆侨眷视频座谈中新网,2021-06-22--10-48-04,与会嘉宾通过视频连线方式互诉思念、分享近况，纷纷点赞<b>新疆</b>发展成就和历史巨变。 中国驻塔吉克斯坦大使刘彬表示，中塔两国山水相连、友谊源远流长&nbsp;...,塔吉克斯坦新疆籍侨胞留学生代表与在疆侨眷---2021-06-22--10-48-04.html,1,47,http://web.archive.org/web/20210623100820/http://www.xj.chinanews.com/xinjiang/2021-06-22/detail-ihanmpps1903615.shtml
https://finance.sina.com.cn/tech/2021-06-22/doc-ikqcfnca2567231.shtml,外交部欢迎联合国人权高专参访新疆反对利用新疆问题进行政治操弄,2021-06-22--09-56-15,某些国家和势力出于政治目的，散布关于<b>新疆</b>的谎言和虚假信息，企图抹黑中国形象，干涉中国内政，遏制中国发展，他们的图谋不会得逞。 赵立坚表示，&nbsp;...,外交部欢迎联合国人权高专参访新疆反对利用---2021-06-22--09-56-15.html,1,102,http://web.archive.org/web/20210622120009/https://finance.sina.com.cn/tech/2021-06-22/doc-ikqcfnca2567231.shtml
http://www.cac.gov.cn/2021-06/22/c_1625946788468467.htm,新疆农村电商加速发展,2021-06-22--09-44-34,为农特产品、农村手工艺品插上电商的翅膀，会碰撞出什么样的火花？ 这些年来，借助电商平台，阿克苏苹果、精河枸杞、若羌红枣等一批<b>新疆</b>农特产品&nbsp;...,新疆农村电商加速发展---2021-06-22--09-44-34.html,1,28,http://web.archive.org/web/20210622120101/http://www.cac.gov.cn/2021-06/22/c_1625946788468467.htm
https://finance.sina.com.cn/money/future/agri/2021-06-22/doc-ikqciyzk1154311.shtml,棉市观察点价成交活跃内地库新疆棉受青睐,2021-06-22--08-48-45,据相关部门统计，6月中旬以来<b>新疆</b>棉不仅公路发运量持续下滑，而且运输价格也触顶回落。 江苏某棉企表示，截至6月下旬前该公司内地库有约2200吨、疆&nbsp;...,棉市观察点价成交活跃内地库新疆棉受青睐---2021-06-22--08-48-45.html,1,101,http://web.archive.org/web/20210622120134/https://finance.sina.com.cn/money/future/agri/2021-06-22/doc-ikqciyzk1154311.shtml
http://www.chinanews.com/gn/2021/06-22/9504800.shtml,塔吉克斯坦新疆籍侨胞留学生代表与在疆侨眷视频座谈,2021-06-22--08-48-45,他表示，目前<b>新疆</b>大局持续稳定、经济平稳健康发展、民生保障不断改善、各民族共同团结进步、宗教信仰自由得到充分保障。 中国驻塔吉克斯坦大使刘彬&nbsp;...,塔吉克斯坦新疆籍侨胞留学生代表与在疆侨眷---2021-06-22--08-48-45.html,1,64,http://web.archive.org/web/20210622162323/http://www.chinanews.com/gn/2021/06-22/9504800.shtml
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202106/t20210622_16450047.htm,华采招标集团有限公司关于新疆维吾尔自治区广播电视局新疆IPTV融合监管系统项目第三方技术测试,2021-06-22--08-38-59,华采招标集团有限公司关于<b>新疆</b>维吾尔自治区广播电视局<b>新疆</b>IPTV融合监管系统项目第三方技术测试验收的中标(成交)结果公告. 2021年06月22日16:20&nbsp;...,华采招标集团有限公司关于新疆维吾尔自治区---2021-06-22--08-38-59.html,1,23,http://web.archive.org/web/20210623080239/http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202106/t20210622_16450047.htm
http://xibu.youth.cn/zywh/zygw/202106/t20210622_13041444.htm,在青春路上与新疆来场恋爱_大学生志愿服务西部计划,2021-06-22--08-38-43,7月下旬，通过团委的岗前培训，让我对<b>新疆</b>的基层工作有了初步的认识。当我被分配到兵团第五师双河市“民族团结一家亲”活动领导小组办公室工作后，&nbsp;...,在青春路上与新疆来场恋爱_大学生志愿服务---2021-06-22--08-38-43.html,1,29,http://web.archive.org/web/20210623110650/http://xibu.youth.cn/zywh/zygw/202106/t20210622_13041444.htm
http://www.xj.xinhuanet.com/2021-06/22/c_1127587423.htm,新疆布尔津布喀一级公路项目建设有序推进,2021-06-22--08-37-30,<b>新疆</b>布喀一级公路项目眼下正在有序开展施工作业。该项目起点位于阿勒泰地区布尔津县城省道S227与桦锹谷路交叉口，终点位于喀纳斯机场北侧的检验&nbsp;...,新疆布尔津布喀一级公路项目建设有序推进---2021-06-22--08-37-30.html,1,6,http://web.archive.org/web/20210622120417/http://www.xj.xinhuanet.com/2021-06/22/c_1127587423.htm
http://www.chinagrain.cn/axfwnh/2021/06/22/2555441428.shtml,地储拍卖2021年6月24日新疆维吾尔自治区级储备粮油轮换竞价销售交易公告第16场,2021-06-22--08-37-30,受巩留县粮食购销有限责任公司、<b>新疆</b>塔城储绿粮油购销集团有限公司、奎屯市金源粮油收储有限责任公司、乌鲁木齐市粮食储备库有限责任公司、&nbsp;...,地储拍卖2021年6月24日新疆维吾尔自---2021-06-22--08-37-30.html,1,72,http://web.archive.org/web/20210623110739/http://www.chinagrain.cn/axfwnh/2021/06/22/2555441428.shtml
https://xj.chinadaily.com.cn/a/202106/22/WS60d1a1d7a3101e7ce9756aff.html,新疆库车税务体验师C位出道优化营商环境,2021-06-22--08-37-30,... 纳税人缴费人的角度为解决办税缴费中出现的问题“出谋划策”，共同助力库车市税收营商环境建设再上一个台阶。 （ 冯江贝）（中国日报<b>新疆</b>记者站）.,新疆库车税务体验师C位出道优化营商环境---2021-06-22--08-37-30.html,1,58,http://web.archive.org/web/20210622120514/https://xj.chinadaily.com.cn/a/202106/22/WS60d1a1d7a3101e7ce9756aff.html
http://www.huaue.com/gkao2021/2021622164316.htm,新疆2021年普通高考成绩将于6月24日18时公布,2021-06-22--08-37-30,登录<b>新疆</b>招生网（http://www.xjzk.gov.cn），凭考生准考证号和密码可查询考生本人高考成绩和排位。 高考成绩复核 高考成绩公布后，考生如对本人成绩&nbsp;...,新疆2021年普通高考成绩将于6月24日---2021-06-22--08-37-30.html,0,5,http://web.archive.org/web/20210622120537/http://www.huaue.com/gkao2021/2021622164316.htm
