links,titles,pubdates,content,html_file_names,file_status,file_size,sent_to_archive
https://www.ttfcc.com/company/c79c27da07df45e89cb9043733df4807,新疆维吾尔自治区计划生育协会,2021-06-20--07-35-29,新疆<b>维吾尔</b>自治区计划生育协会地址位于高新技术产业开发区钻石城路52号。主要经营范围包括宣传党的计划生育方针，政策和科学知识，推动兴办人口&nbsp;...,新疆维吾尔自治区计划生育协会---2021-06-20--07-35-29.html,1,25,https://web.archive.org/web/20210623070329/https://www.ttfcc.com/company/c79c27da07df45e89cb9043733df4807
http://yuanchuang.10jqka.com.cn/20210621/c630327242.shtml,*ST德新：公司目前办公地址为新疆维吾尔b自治区乌鲁木齐市经济技术开发区高铁北五路,2021-06-21--06-09-07,收购致宏精密后，是否有变更办公地点的打算？ 公司回答表示，尊敬的投资者，您好。公司目前办公地址为新疆<b>维吾尔</b>自治区乌鲁木齐市经济技术开发区.,*ST德新：公司目前办公地址为新疆维吾尔---2021-06-21--06-09-07.html,0,0,https://web.archive.org/web/20210623070400/https://pos.baidu.com/bcim?psi=0435e40566ac0d4f97442d5df83218c9&di=5877108&dri=0&dis=0&dai=0&ps=1329x30&enu=encoding&exps=110011&ant=0&aa=1&dcb=___adblockplus_&dtm=SSP_JSONP&dvi=0.0&dci=-1&dpt=none&tsr=0&tpr=1624431839423&ti=*ST%E5%BE%B7%E6%96%B0%EF%BC%9A%E5%85%AC%E5%8F%B8%E7%9B%AE%E5%89%8D%E5%8A%9E%E5%85%AC%E5%9C%B0%E5%9D%80%E4%B8%BA%E6%96%B0%E7%96%86%E7%BB%B4%E5%90%BE%E5%B0%94%E8%87%AA%E6%B2%BB%E5%8C%BA%E4%B9%8C%E9%B2%81%E6%9C%A8%E9%BD%90%E5%B8%82%E7%BB%8F%E6%B5%8E%E6%8A%80%E6%9C%AF%E5%BC%80%E5%8F%91%E5%8C%BA%E9%AB%98%E9%93%81%E5%8C%97%E4%BA%94%E8%B7%AF&ari=2&ver=0622&dbv=2&drs=1&pcs=1060x7361&pss=1060x7361&cfv=0&cpl=3&chi=50&cce=true&cec=GBK&tlm=1624431839&prot=2&rw=1060&ltu=http%3A%2F%2Fyuanchuang.10jqka.com.cn%2F20210621%2Fc630327242.shtml&ecd=1&uc=1600x1000&pis=-1x-1&sr=1600x1000&tcn=1624431840
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202106/t20210621_16440318.htm,新疆维吾尔b自治区阿克苏地区政府采购中心关于新疆维吾尔自治区阿克苏地区粮食和物资储备局棉衣 ...,2021-06-21--05-39-07,新疆<b>维吾尔</b>自治区阿克苏地区政府采购中心关于新疆<b>维吾尔</b>自治区阿克苏地区粮食和物资储备局棉衣棉裤棉鞋采购项目的中标(成交)结果公告. 2021年06&nbsp;...,新疆维吾尔b自治区阿克苏地区政府采购中心---2021-06-21--05-39-07.html,1,23,https://web.archive.org/web/20210623070457/https://hm.baidu.com/hm.js?9f8bda7a6bb3d1d7a9c7196bfed609b5
https://news.sina.com.cn/c/2021-06-21/doc-ikqcfnca2298947.shtml,德媒看不惯欧洲杯场边中企广告，还能扯上“新疆强迫劳动”,2021-06-21--05-26-15,... 商来自中国”为标题，对不少中资企业被纳入赛事赞助商阵营的现象表达不满，还妄称这些中企涉嫌“强迫新疆<b>维吾尔</b>人劳动”，欧足联却对此视而不见。,德媒看不惯欧洲杯场边中企广告，还能扯上“---2021-06-21--05-26-15.html,1,77,https://web.archive.org/web/20210623070527/https://news.sina.com.cn/c/2021-06-21/doc-ikqcfnca2298947.shtml
http://xj.cnr.cn/xjfw_1/dzxw/20210621/t20210621_525517507.shtml,新疆阜康：用爱温暖庭州大地,2021-06-21--04-52-30,... 照顾数10名社区的汉族、<b>维吾尔</b>族、回族和哈萨克族空巢老人。她用自己的真情付出，演绎了一段民族团结、大爱无边的故事，她就是沙尼汗·艾塔木。,新疆阜康：用爱温暖庭州大地---2021-06-21--04-52-30.html,1,34,http://web.archive.org/web/20210622060047/http://xj.cnr.cn/xjfw_1/dzxw/20210621/t20210621_525517507.shtml
https://k.sina.com.cn/article_2837359911_a91ead2704000sypa.html,6月20日新疆（含兵团）最新疫情通报,2021-06-21--02-48-45,#疫情防控动态# 【6月20日新疆（含兵团）最新疫情通报】新疆<b>维吾尔</b>自治区卫生健康委最新通报，6月20日0时至24时，新疆<b>维吾尔</b>自治区（含新疆生产&nbsp;...,6月20日新疆（含兵团）最新疫情通报---2021-06-21--02-48-45.html,1,63,https://web.archive.org/web/20210623070613/https://k.sina.com.cn/article_2837359911_a91ead2704000sypa.html
http://www.xj.xinhuanet.com/2021-06/21/c_1127582770.htm,新疆一大批优秀传统文化得到有效保护传承,2021-06-21--01-30-00,19日，新疆<b>维吾尔</b>自治区在乌鲁木齐召开“新疆非物质文化遗产的保护与传承”新闻发布会。十二木卡姆传承人、玛纳斯传承人、纳孜库姆传承人等5名新疆&nbsp;...,新疆一大批优秀传统文化得到有效保护传承---2021-06-21--01-30-00.html,1,8,failed | 202106231707
https://www.scol.com.cn/zlts_ss/202106/58190332.html,海评面：多国学者联合起底G7涉疆谎言“全产业链”,2021-06-21--00-56-15,日本横滨国立大学人类学教授村田忠禧对此深有体会。村田忠禧表示，他收集整理了许多事例和数据证明新疆<b>维吾尔</b>族人口一直在增加，从未出现过负增长&nbsp;...,海评面：多国学者联合起底G7涉疆谎言“全---2021-06-21--00-56-15.html,1,6,https://web.archive.org/web/20210622060240/https://www.scol.com.cn/zlts_ss/202106/58190332.html
https://www.jhgk.cn/findCollegeDetails.htm?id=852c203f-aee7-4548-ae03-fbedaa594923,新疆维吾尔b自治区广播电视大学-找大学-锦宏高考,2021-06-20--21-32-11,新疆<b>维吾尔</b>自治区广播电视大学. 所在地区：新疆院校举办：隶属： 学历层次：办校类型：. 院校类型：院校特色： 院校地址：新疆乌鲁木齐新华南路654&nbsp;...,新疆维吾尔b自治区广播电视大学-找大学----2021-06-20--21-32-11.html,0,0,https://web.archive.org/web/20210623070821/https://www.jhgk.cn/findCollegeDetails.htm?id=852c203f-aee7-4548-ae03-fbedaa594923
http://www.legaldaily.com.cn/index/content/2021-06/21/content_8533533.htm,“团圆”行动，圆了团聚梦,2021-06-20--21-22-30,新疆<b>维吾尔</b>自治区公安厅刑侦总队副总队长孙兵说。 2009年，公安部建立了全国打拐DNA数据库，不断收集录入被拐卖或者失踪儿童亲属的DNA以及&nbsp;...,“团圆”行动，圆了团聚梦---2021-06-20--21-22-30.html,1,14,http://web.archive.org/web/20210622060329/http://www.legaldaily.com.cn/index/content/2021-06/21/content_8533533.htm
http://61.161.158.164:8085/KCMS/detail/detail.aspx?filename=ZWDM201205068&dbcode=CJFD&dbname=CJFD2012,维吾尔b族日常对话中的语言选择及社会因素影响研究,2021-06-20--19-24-56,"【摘要】 此项研究旨在分析<b>维吾尔</b>族日常对话中的语言选择及社会因素对语言选择的影响,采用话语分析的方法,探讨四轮话语中语言选择总体模式。",维吾尔b族日常对话中的语言选择及社会因素---2021-06-20--19-24-56.html,0,0,failed | 202106231708
https://vision.xitek.com/h5/sight/201102/12-309775_27.html,映像维吾尔b:贾新城个展(27) - 色影无忌_玩摄影的都在这里,2021-06-20--17-14-01,本期无忌影展推出“发现新疆”系列影展摄影师贾新城的专题作品《映像<b>维吾尔</b>》。,映像维吾尔b:贾新城个展(27) - 色---2021-06-20--17-14-01.html,1,3635,https://web.archive.org/web/20210623070851/https://vision.xitek.com/h5/sight/201102/12-309775_27.html
http://py.qianlong.com/2021/0620/5933615.shtml,新疆起底所谓“维吾尔特别法庭”及其“证人” -千龙网,2021-06-20--06-19-47,新疆<b>维吾尔</b>自治区人民政府新闻发言人徐贵相介绍，近来，由美西方反华势力和臭名昭著的反华分裂组织“世维会”合谋成立的所谓“<b>维吾尔</b>特别法庭”，不顾&nbsp;...,新疆起底所谓“维吾尔特别法庭”及其“证人---2021-06-20--06-19-47.html,1,36,http://web.archive.org/web/20210622060437/http://py.qianlong.com/2021/0620/5933615.shtml
http://www.ddcpc.cn/detail/d_shehui/11515115670172.html,维吾尔族大叔1500份烤馕赠送贵州一线铁警当代先锋网,2021-06-22--04-25-42,6月20日上午，遵义火车站上演暖心一幕，几位<b>维吾尔</b>族群众推着装满烤馕和水果的板车，来到贵阳铁路公安处遵义车站派出所，慰问坚守在一线的干部&nbsp;...,维吾尔族大叔1500份烤馕赠送贵州一线铁---2021-06-22--04-25-42.html,1,26,http://web.archive.org/web/20210622071301/http://www.ddcpc.cn/detail/d_shehui/11515115670172.html
https://www.sdic.com.cn/cn/rmtzx/xwzx/jtdt/webinfo/2021/06/1625926394844182.htm,国投矿业与新疆维吾尔自治区地质矿产勘查开发局签署战略合作框架协议,2021-06-22--03-54-24,国投矿业与新疆<b>维吾尔</b>自治区地质矿产勘查开发局(以下简称新疆地矿局)在北京签署战略合作框架协议，国投矿业党委副书记、总经理周伟良和双方有关&nbsp;...,国投矿业与新疆维吾尔自治区地质矿产勘查开---2021-06-22--03-54-24.html,1,18,http://web.archive.org/web/20210622053524/https://www.sdic.com.cn/cn/rmtzx/xwzx/jtdt/webinfo/2021/06/1625926394844182.htm
https://wind.in-en.com/html/wind-2403619.shtml,2021年15月新疆维吾尔自治区风力发电量统计数据表,2021-06-22--03-14-17,2021年1-5月新疆<b>维吾尔</b>自治区风力发电量统计数据表月份本月产量（亿千瓦时）本月同比（%)累计产量（亿千瓦时）累计同比（%)2021年4&nbsp;...,2021年15月新疆维吾尔自治区风力发电---2021-06-22--03-14-17.html,1,36,http://web.archive.org/web/20210622071346/https://wind.in-en.com/html/wind-2403619.shtml
http://law.foodmate.net/draft/show-195717.html,新疆维吾尔自治区节能失信行为认定和记录办法试行意见建议的通知_地方法规草案,2021-06-22--02-05-20,为加快推进我区节能失信行为认定与惩戒，强化节能事中事后监管，我委研究制定了《新疆<b>维吾尔</b>自治区节能失信行为认定和记录办法（试行）》。,新疆维吾尔自治区节能失信行为认定和记录办---2021-06-22--02-05-20.html,1,48,https://web.archive.org/web/20210623070932/https://www.googletagservices.com/tag/js/gpt.js
http://www.legaldaily.com.cn/index/content/2021-06/22/content_8534531.htm,持续解决热点难点问题新疆市场监管部门守护阳光下的盘中餐,2021-06-22--01-52-28,法治日报全媒体记者潘从武. “开展食品安全问题联合整治，实施校园食品安全守护行动，深化餐饮质量安全提升”，记者从新疆<b>维吾尔</b>自治区新闻办6月21&nbsp;...,持续解决热点难点问题新疆市场监管部门守护---2021-06-22--01-52-28.html,1,12,http://web.archive.org/web/20210622071432/http://www.legaldaily.com.cn/index/content/2021-06/22/content_8534531.htm
https://dalian.runsky.com/2021-06/22/content_6135024.html,童心向党迎百年民族团结庆华诞,2021-06-22--01-41-15,蒙古族的安代舞、阿瓦人民唱新歌、藏族舞蹈《吉祥谣》、<b>维吾尔</b>族的新疆舞等民族歌舞表演，充分表达了各民族人民共同营造美好家园、和谐中国的&nbsp;...,童心向党迎百年民族团结庆华诞---2021-06-22--01-41-15.html,1,7,https://web.archive.org/web/20210623071008/https://dalian.runsky.com/2021-06/22/content_6135024.html
http://cpc.people.com.cn/n1/2021/0622/c64387-32137094.html,让文物说话让历史故事落地文化遗产赋彩生活,2021-06-22--01-30-00,新疆<b>维吾尔</b>自治区党委宣传部副部长任彦宾评价。 据悉，该剧在天桥艺术中心连演3场，之后将赴乌鲁木齐与和田地区巡演。 《 人民日报》（&nbsp;...,让文物说话让历史故事落地文化遗产赋彩生活---2021-06-22--01-30-00.html,1,43,http://web.archive.org/web/20210622061058/http://cpc.people.com.cn/n1/2021/0622/c64387-32137094.html
http://acftu.workercn.cn/34165/202106/22/210622090929174.shtml,中国职工发展基金会向英模拉齐尼巴依卡亲属发放慰问金,2021-06-22--01-18-45,按照中华全国总工会党组和新疆<b>维吾尔</b>自治区总工会党组的安排部署，自治区总工会积极与中国职工发展基金会对接，第一时间启动关爱劳模专项行动，&nbsp;...,中国职工发展基金会向英模拉齐尼巴依卡亲属---2021-06-22--01-18-45.html,1,20,http://web.archive.org/web/20210622071555/http://acftu.workercn.cn/34165/202106/22/210622090929174.shtml
https://www.chinatimes.com/cn/realtimenews/20210622001138-260409,中方欢迎参访坚决反对联合国人权高专涉港涉疆言论及有罪调查,2021-06-22--01-07-30,她特别提到新疆和香港，希望今年能有意义地前往新疆，切实调查<b>维吾尔</b>人权状况。她还说，《香港国安法》颁布已经一年，人权高专办事处得知许多&nbsp;...,中方欢迎参访坚决反对联合国人权高专涉港涉---2021-06-22--01-07-30.html,1,67,https://web.archive.org/web/20210623071104/https://www.chinatimes.com/cn/realtimenews/20210622001138-260409
https://news.sina.com.cn/c/2021-06-22/doc-ikqciyzk1031437.shtml,这些人想挑拨中俄关系普京一眼就看穿了,2021-06-21--23-26-32,记者：您如何看待中国对待新疆<b>维吾尔</b>人的方式？ 普京：你知道，（清了清喉咙）我见过一些<b>维吾尔</b>人……我在中国之行中，遇到过&nbsp;...,这些人想挑拨中俄关系普京一眼就看穿了---2021-06-21--23-26-32.html,1,76,https://web.archive.org/web/20210623071206/https://news.sina.com.cn/c/2021-06-22/doc-ikqciyzk1031437.shtml
http://news.youth.cn/gj/202106/t20210621_13038813.htm,外交部维吾尔族群众有权拿起法律武器同涉疆谎言作斗争,2021-06-21--23-04-30,6月21日，外交部发言人赵立坚主持例行记者会。有记者提问：近日，中国<b>维吾尔</b>族青年诺尔阿地力·吾布力卡斯在社交平台发表倡议书，驳斥澳大利亚&nbsp;...,外交部维吾尔族群众有权拿起法律武器同涉疆---2021-06-21--23-04-30.html,1,63,https://web.archive.org/web/20210618023431/https://m.youth.cn/images/youthVideo-min.1.0.js?20190303
https://cn.linkedin.com/in/%E5%8D%9A%E9%98%B3-%E9%A9%AC-7948a21a1/en?trk=people-guest_people_search-card,马博阳中国新疆维吾尔自治区LinkedIn,2021-06-21--22-57-50,马博阳| 中国新疆<b>维吾尔</b>自治区| 三中学生| 0 位好友| 在领英查看博阳的完整档案并添加好友.,马博阳中国新疆维吾尔自治区LinkedI---2021-06-21--22-57-50.html,0,2,failed | 202106231713
http://news.youth.cn/gn/202106/t20210622_13039740.htm,我为青年做件事4323名新疆青年线上免费培训国家通用语言文字,2021-06-21--21-56-15,共青团新疆<b>维吾尔</b>自治区委员会书记买买提江·达吾提说，新疆特别是南疆青年群体国家通用语言文字基础薄弱，在求学就业、沟通交流中难以熟练运用&nbsp;...,我为青年做件事4323名新疆青年线上免费---2021-06-21--21-56-15.html,0,3,failed | 202106231714
https://www.youbianku.com/%E6%96%B0%E7%96%86%E7%BB%B4%E5%90%BE%E5%B0%94%E8%87%AA%E6%B2%BB%E5%8C%BA%E5%96%80%E4%BB%80%E5%9C%B0%E5%8C%BA%E5%96%80%E4%BB%80%E5%B8%82%E8%89%B2%E6%BB%A1%E8%B7%AF204%E5%8F%B79%E5%8F%B7%E6%A5%BC,新疆维吾尔自治区喀什地区喀什市色满路204号9号楼844099邮政编码查询邮编库️,2021-06-21--20-55-58,色满路204号9号楼位于新疆<b>维吾尔</b>自治区喀什地区喀什市，其邮政编码是844099，详细位置请看下面的在线地图，您还可以在此留言。,新疆维吾尔自治区喀什地区喀什市色满路20---2021-06-21--20-55-58.html,0,0,https://web.archive.org/web/20210622071918/https://www.youbianku.com/%E6%96%B0%E7%96%86%E7%BB%B4%E5%90%BE%E5%B0%94%E8%87%AA%E6%B2%BB%E5%8C%BA%E5%96%80%E4%BB%80%E5%9C%B0%E5%8C%BA%E5%96%80%E4%BB%80%E5%B8%82%E8%89%B2%E6%BB%A1%E8%B7%AF204%E5%8F%B79%E5%8F%B7%E6%A5%BC
http://gat.guizhou.gov.cn/xwdt/mtbd1/202106/t20210622_68753089.html,只为报答党恩维吾尔大叔1500份烤馕赠送贵州一线铁警,2021-06-21--20-48-45,6月20日上午，遵义火车站上演暖心一幕:几位在黔务工的新疆<b>维吾尔</b>同胞推着装满烤馕和水果的板车，手持“民族团结一家亲，拥政卫国报党恩”的横幅来到&nbsp;...,只为报答党恩维吾尔大叔1500份烤馕赠送---2021-06-21--20-48-45.html,1,27,https://web.archive.org/web/20210621145202/https://zfwzgl.www.gov.cn/exposure/jiucuo.js
https://www.rfa.org/mandarin/yataibaodao/shaoshuminzu/lf-06212021140115.html,联合国人权专员首度喊话望今年准入新疆调查种族灭绝,2021-06-21--18-59-40,巴切莱特周一在日内瓦举行的联合国人权理事会会议开幕式上说：“我继续与中国讨论访问的方式，包括有意义地进入新疆<b>维吾尔</b>自治区。希望今年能够&nbsp;...,联合国人权专员首度喊话望今年准入新疆调查---2021-06-21--18-59-40.html,1,66,http://web.archive.org/web/20210622062039/https://www.rfa.org/mandarin/yataibaodao/shaoshuminzu/lf-06212021140115.html
